Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,CountDeclInstanceVariable,CountDeclFile,CountDeclFunction,CountLineCode,RatioCommentToCode,CountDeclClassMethod
Public Class,rx.operators.OperatorSerializePerf,7,0,17,5,0,0,0,,,74,0.28,0
Public Static Class,rx.operators.OperatorSerializePerf.Input,1,0,17,1,0,1,1,,,8,0,0
Public Method,rx.operators.OperatorSerializePerf.Input.getSize,,,,,,,,,,3,0,
Public Static Class,rx.operators.OperatorSerializePerf.InputWithInterval,5,0,18,2,25,1,2,,,14,0,0
Public Method,rx.operators.OperatorSerializePerf.InputWithInterval.getSize,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorSerializePerf.InputWithInterval.setup,,,,,,,,,,4,0,
Public Method,rx.operators.OperatorSerializePerf.noSerializationSingleThreaded,,,,,,,,,,5,0,
Public Method,rx.operators.OperatorSerializePerf.serializedSingleStream,,,,,,,,,,5,0,
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsHighlyContended,,,,,,,,,,11,0.18,
Class,rx.operators.OperatorSerializePerf.serializedTwoStreamsHighlyContended.(Anon_1),6,0,13,1,0,0,0,,,6,0.33,0
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsHighlyContended.(Anon_1).call,,,,,,,,,,4,0.5,
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsOneFastOneSlow,,,,,,,,,,11,0.18,
Class,rx.operators.OperatorSerializePerf.serializedTwoStreamsOneFastOneSlow.(Anon_3),7,0,13,1,0,0,0,,,6,0.33,0
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsOneFastOneSlow.(Anon_3).call,,,,,,,,,,4,0.5,
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsSlightlyContended,,,,,,,,,,11,0.18,
Class,rx.operators.OperatorSerializePerf.serializedTwoStreamsSlightlyContended.(Anon_2),6,0,13,1,0,0,0,,,6,0.33,0
Public Method,rx.operators.OperatorSerializePerf.serializedTwoStreamsSlightlyContended.(Anon_2).call,,,,,,,,,,4,0.5,
Public Generic Class,rx.operators.OperatorSwitchCase,7,0,14,4,0,0,3,,,27,0.89,0
TypeVariable,rx.operators.OperatorSwitchCase.K,0,0,0,0,0,0,0,,,0,0,0
Public Constructor,rx.operators.OperatorSwitchCase.OperatorSwitchCase,,,,,,,,,,7,0,
TypeVariable,rx.operators.OperatorSwitchCase.R,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.operators.OperatorSwitchCase.call,,,,,,,,,,15,0,
Public Generic Class,rx.operators.OperatorTextViewInput,6,0,14,3,0,0,2,,,40,0.45,0
Public Constructor,rx.operators.OperatorTextViewInput.OperatorTextViewInput,,,,,,,,,,4,0,
Private Static Class,rx.operators.OperatorTextViewInput.SimpleTextWatcher,2,1,15,3,0,0,0,,,10,0.3,0
Public Method,rx.operators.OperatorTextViewInput.SimpleTextWatcher.afterTextChanged,,,,,,,,,,2,0.5,
Public Method,rx.operators.OperatorTextViewInput.SimpleTextWatcher.beforeTextChanged,,,,,,,,,,2,0.5,
Public Method,rx.operators.OperatorTextViewInput.SimpleTextWatcher.onTextChanged,,,,,,,,,,2,0.5,
TypeVariable,rx.operators.OperatorTextViewInput.T,0,0,0,0,0,1,0,,,0,0,0
Public Method,rx.operators.OperatorTextViewInput.call,,,,,,,,,,20,0,
Class,rx.operators.OperatorTextViewInput.call.(Anon_1),3,0,13,1,0,0,0,,,5,0,0
Public Method,rx.operators.OperatorTextViewInput.call.(Anon_1).afterTextChanged,,,,,,,,,,3,0,
Class,rx.operators.OperatorTextViewInput.call.(Anon_2),2,0,13,1,0,0,0,,,5,0,0
Public Method,rx.operators.OperatorTextViewInput.call.(Anon_2).call,,,,,,,,,,3,0,
Public Generic Class,rx.operators.OperatorViewClick,8,0,14,3,0,0,2,,,58,0.26,0
Private Static Class,rx.operators.OperatorViewClick.CachedListeners,3,0,13,2,0,0,0,,,13,0,1
Public Static Method,rx.operators.OperatorViewClick.CachedListeners.getFromViewOrCreate,,,,,,,,,,10,0,
Private Static Class,rx.operators.OperatorViewClick.CompositeOnClickListener,3,0,15,4,0,0,1,,,14,0,0
Public Method,rx.operators.OperatorViewClick.CompositeOnClickListener.addOnClickListener,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorViewClick.CompositeOnClickListener.onClick,,,,,,,,,,5,0,
Public Method,rx.operators.OperatorViewClick.CompositeOnClickListener.removeOnClickListener,,,,,,,,,,3,0,
Public Constructor,rx.operators.OperatorViewClick.OperatorViewClick,,,,,,,,,,4,0,
TypeVariable,rx.operators.OperatorViewClick.T,0,0,0,0,0,1,0,,,0,0,0
Public Method,rx.operators.OperatorViewClick.call,,,,,,,,,,21,0,
Class,rx.operators.OperatorViewClick.call.(Anon_1),3,0,13,1,0,0,0,,,5,0,0
Public Method,rx.operators.OperatorViewClick.call.(Anon_1).onClick,,,,,,,,,,3,0,
Class,rx.operators.OperatorViewClick.call.(Anon_2),3,0,13,1,0,0,0,,,5,0,0
Public Method,rx.operators.OperatorViewClick.call.(Anon_2).call,,,,,,,,,,3,0,
Public Generic Class,rx.operators.OperatorWhileDoWhile,8,0,14,4,16,0,3,,,89,0.29,0
Public Constructor,rx.operators.OperatorWhileDoWhile.OperatorWhileDoWhile,,,,,,,,,,6,0,
Class,rx.operators.OperatorWhileDoWhile.SourceObserver,7,0,16,6,25,0,2,,,45,0.02,0
Public Constructor,rx.operators.OperatorWhileDoWhile.SourceObserver.SourceObserver,,,,,,,,,,4,0,
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onCompleted,,,,,,,,,,29,0,
Class,rx.operators.OperatorWhileDoWhile.SourceObserver.onCompleted.(Anon_2),4,0,15,3,0,0,0,,,13,0,0
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onCompleted.(Anon_2).onCompleted,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onCompleted.(Anon_2).onError,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onCompleted.(Anon_2).onNext,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onError,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.SourceObserver.onNext,,,,,,,,,,3,0,
TypeVariable,rx.operators.OperatorWhileDoWhile.T,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.operators.OperatorWhileDoWhile.call,,,,,,,,,,32,0,
Class,rx.operators.OperatorWhileDoWhile.call.(Anon_1),4,0,15,3,0,0,0,,,13,0,0
Public Method,rx.operators.OperatorWhileDoWhile.call.(Anon_1).onCompleted,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.call.(Anon_1).onError,,,,,,,,,,3,0,
Public Method,rx.operators.OperatorWhileDoWhile.call.(Anon_1).onNext,,,,,,,,,,3,0,
Package,rx.plugins,,,,131,,,21,13,,589,0.84,14
Public Generic Class,rx.plugins.DebugHook,11,0,24,12,57,1,1,,,74,0.19,0
TypeVariable,rx.plugins.DebugHook.C,0,0,0,0,0,0,0,,,0,0,0
Public Constructor,rx.plugins.DebugHook.DebugHook,,,,,,,,,,5,1.6,
Public Generic Class,rx.plugins.DebugHook.DebugOnSubscribe,3,0,15,3,0,0,1,,,12,0,0
Private Constructor,rx.plugins.DebugHook.DebugOnSubscribe.DebugOnSubscribe,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugHook.DebugOnSubscribe.T,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.plugins.DebugHook.DebugOnSubscribe.call,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugHook.DebugOnSubscribe.getActual,,,,,,,,,,3,0,
Public Generic Method,rx.plugins.DebugHook.onCreate,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugHook.onCreate.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.DebugHook.onLift,,,,,,,,,,8,0,
Class,rx.plugins.DebugHook.onLift.(Anon_2),3,0,13,1,0,0,0,,,5,0,0
Public Method,rx.plugins.DebugHook.onLift.(Anon_2).call,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugHook.onLift.R,0,0,0,0,0,0,0,,,0,0,0
TypeVariable,rx.plugins.DebugHook.onLift.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.DebugHook.onSubscribeReturn,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugHook.onSubscribeReturn.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.DebugHook.onSubscribeStart,,,,,,,,,,17,0,
Class,rx.plugins.DebugHook.onSubscribeStart.(Anon_1),6,0,13,2,0,0,0,,,14,0,0
Public Method,rx.plugins.DebugHook.onSubscribeStart.(Anon_1).call,,,,,,,,,,12,0,
TypeVariable,rx.plugins.DebugHook.onSubscribeStart.T,0,0,0,0,0,0,0,,,0,0,0
Private Generic Method,rx.plugins.DebugHook.wrapInbound,,,,,,,,,,8,0,
TypeVariable,rx.plugins.DebugHook.wrapInbound.T,0,0,0,0,0,0,0,,,0,0,0
Private Generic Method,rx.plugins.DebugHook.wrapOutbound,,,,,,,,,,8,0,
TypeVariable,rx.plugins.DebugHook.wrapOutbound.R,0,0,0,0,0,0,0,,,0,0,0
Public Generic Class,rx.plugins.DebugNotification,16,0,28,40,81,0,8,,,163,0.02,6
Private Constructor,rx.plugins.DebugNotification.DebugNotification,,,,,,,,,,10,0,
Public Enum Type,rx.plugins.DebugNotification.Kind,1,0,27,2,100,0,5,,,3,0,0
Public Method,rx.plugins.DebugNotification.Kind.valueOf,,,,,,,,,,0,0,
Public Method,rx.plugins.DebugNotification.Kind.values,,,,,,,,,,0,0,
TypeVariable,rx.plugins.DebugNotification.T,0,0,0,0,0,0,0,,,0,0,0
Public Static Generic Method,rx.plugins.DebugNotification.createOnCompleted,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugNotification.createOnCompleted.T,0,0,0,0,0,0,0,,,0,0,0
Public Static Generic Method,rx.plugins.DebugNotification.createOnError,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugNotification.createOnError.T,0,0,0,0,0,0,0,,,0,0,0
Public Static Generic Method,rx.plugins.DebugNotification.createOnNext,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugNotification.createOnNext.T,0,0,0,0,0,0,0,,,0,0,0
Public Static Generic Method,rx.plugins.DebugNotification.createSubscribe,,,,,,,,,,18,0,
TypeVariable,rx.plugins.DebugNotification.createSubscribe.C,0,0,0,0,0,0,0,,,0,0,0
TypeVariable,rx.plugins.DebugNotification.createSubscribe.T,0,0,0,0,0,0,0,,,0,0,0
Public Static Generic Method,rx.plugins.DebugNotification.createUnsubscribe,,,,,,,,,,3,0,
TypeVariable,rx.plugins.DebugNotification.createUnsubscribe.T,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.plugins.DebugNotification.getFrom,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getKind,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getObserver,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getSource,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getSourceFunc,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getThrowable,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getTo,,,,,,,,,,3,0,
Public Method,rx.plugins.DebugNotification.getValue,,,,,,,,,,3,0,
Public Static Method,rx.plugins.DebugNotification.quote,,,,,,,,,,58,0,
Public Method,rx.plugins.DebugNotification.toString,,,,,,,,,,23,0.13,
Public Abstract Generic Class,rx.plugins.DebugNotificationListener,2,1,16,4,0,0,0,,,12,4.08,0
TypeVariable,rx.plugins.DebugNotificationListener.C,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.plugins.DebugNotificationListener.complete,,,,,,,,,,2,3,
Public Method,rx.plugins.DebugNotificationListener.error,,,,,,,,,,2,3.5,
Public Generic Method,rx.plugins.DebugNotificationListener.onNext,,,,,,,,,,3,5,
TypeVariable,rx.plugins.DebugNotificationListener.onNext.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.DebugNotificationListener.start,,,,,,,,,,3,3.67,
TypeVariable,rx.plugins.DebugNotificationListener.start.T,0,0,0,0,0,0,0,,,0,0,0
Public Class,rx.plugins.PlugReset,1,0,13,1,0,0,0,,,5,0,1
Public Static Method,rx.plugins.PlugReset.reset,,,,,,,,,,3,0,
Public Abstract Class,rx.plugins.RxJavaDefaultSchedulers,1,1,15,3,0,0,0,,,5,7.4,0
Public Abstract Method,rx.plugins.RxJavaDefaultSchedulers.getComputationScheduler,,,,,,,,,,1,6,
Public Abstract Method,rx.plugins.RxJavaDefaultSchedulers.getIOScheduler,,,,,,,,,,1,5,
Public Abstract Method,rx.plugins.RxJavaDefaultSchedulers.getNewThreadScheduler,,,,,,,,,,1,5,
Public Class,rx.plugins.RxJavaDefaultSchedulersDefault,2,0,19,4,75,1,0,,,18,1.11,1
Public Method,rx.plugins.RxJavaDefaultSchedulersDefault.getComputationScheduler,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaDefaultSchedulersDefault.getIOScheduler,,,,,,,,,,3,0,
Public Static Method,rx.plugins.RxJavaDefaultSchedulersDefault.getInstance,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaDefaultSchedulersDefault.getNewThreadScheduler,,,,,,,,,,3,0,
Public Abstract Class,rx.plugins.RxJavaErrorHandler,1,2,13,1,0,0,0,,,4,9,0
Public Method,rx.plugins.RxJavaErrorHandler.handleError,,,,,,,,,,2,5.5,
Public Class,rx.plugins.RxJavaErrorHandlerDefault,0,0,14,1,0,1,0,,,6,3.33,1
Public Static Method,rx.plugins.RxJavaErrorHandlerDefault.getInstance,,,,,,,,,,3,0,
Public Abstract Class,rx.plugins.RxJavaObservableExecutionHook,5,3,17,5,0,0,0,,,17,5.35,0
Public Generic Method,rx.plugins.RxJavaObservableExecutionHook.onCreate,,,,,,,,,,3,3.67,
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onCreate.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.RxJavaObservableExecutionHook.onLift,,,,,,,,,,3,4,
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onLift.R,0,0,0,0,0,0,0,,,0,0,0
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onLift.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.RxJavaObservableExecutionHook.onSubscribeError,,,,,,,,,,3,3.67,
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onSubscribeError.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.RxJavaObservableExecutionHook.onSubscribeReturn,,,,,,,,,,3,4.33,
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onSubscribeReturn.T,0,0,0,0,0,0,0,,,0,0,0
Public Generic Method,rx.plugins.RxJavaObservableExecutionHook.onSubscribeStart,,,,,,,,,,3,4,
TypeVariable,rx.plugins.RxJavaObservableExecutionHook.onSubscribeStart.T,0,0,0,0,0,0,0,,,0,0,0
Class,rx.plugins.RxJavaObservableExecutionHookDefault,0,0,18,1,0,1,0,,,6,3.17,1
Public Static Method,rx.plugins.RxJavaObservableExecutionHookDefault.getInstance,,,,,,,,,,3,0,
Public Class,rx.plugins.RxJavaPlugins,17,0,24,29,78,0,4,,,102,1.34,2
Constructor,rx.plugins.RxJavaPlugins.RxJavaPlugins,,,,,,,,,,2,0.5,
Public Method,rx.plugins.RxJavaPlugins.getDefaultSchedulers,,,,,,,,,,11,1.27,
Public Method,rx.plugins.RxJavaPlugins.getErrorHandler,,,,,,,,,,11,1.18,
Public Static Method,rx.plugins.RxJavaPlugins.getInstance,,,,,,,,,,3,1.67,
Public Method,rx.plugins.RxJavaPlugins.getObservableExecutionHook,,,,,,,,,,11,1.27,
Private Static Method,rx.plugins.RxJavaPlugins.getPluginImplementationViaProperty,,,,,,,,,,21,0.33,
Public Method,rx.plugins.RxJavaPlugins.getSchedulersHook,,,,,,,,,,11,1.27,
Public Method,rx.plugins.RxJavaPlugins.registerDefaultSchedulers,,,,,,,,,,5,2,
Public Method,rx.plugins.RxJavaPlugins.registerErrorHandler,,,,,,,,,,5,2,
Public Method,rx.plugins.RxJavaPlugins.registerObservableExecutionHook,,,,,,,,,,5,2,
Public Method,rx.plugins.RxJavaPlugins.registerSchedulersHook,,,,,,,,,,5,2,
Method,rx.plugins.RxJavaPlugins.reset,,,,,,,,,,5,0.2,
Public Class,rx.plugins.RxJavaPluginsTest,14,0,23,12,0,0,0,,,106,0.18,1
Public Static Class,rx.plugins.RxJavaPluginsTest.RxJavaErrorHandlerTestImpl,2,0,14,1,0,1,2,,,9,0,0
Public Method,rx.plugins.RxJavaPluginsTest.RxJavaErrorHandlerTestImpl.handleError,,,,,,,,,,5,0,
Public Static Class,rx.plugins.RxJavaPluginsTest.RxJavaObservableExecutionHookTestImpl,0,0,17,0,0,1,0,,,1,1,0
Private Static Method,rx.plugins.RxJavaPluginsTest.getFullClassNameForTestClass,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaPluginsTest.resetAfter,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaPluginsTest.resetBefore,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaPluginsTest.testErrorHandlerDefaultImpl,,,,,,,,,,4,0,
Public Method,rx.plugins.RxJavaPluginsTest.testErrorHandlerViaProperty,,,,,,,,,,11,0,
Public Method,rx.plugins.RxJavaPluginsTest.testErrorHandlerViaRegisterMethod,,,,,,,,,,6,0,
Public Method,rx.plugins.RxJavaPluginsTest.testObservableExecutionHookDefaultImpl,,,,,,,,,,5,0,
Public Method,rx.plugins.RxJavaPluginsTest.testObservableExecutionHookViaProperty,,,,,,,,,,11,0,
Public Method,rx.plugins.RxJavaPluginsTest.testObservableExecutionHookViaRegisterMethod,,,,,,,,,,6,0,
Public Method,rx.plugins.RxJavaPluginsTest.testOnErrorWhenImplementedViaSubscribe,,,,,,,,,,18,0,
Class,rx.plugins.RxJavaPluginsTest.testOnErrorWhenImplementedViaSubscribe.(Anon_1),2,0,15,3,0,0,0,,,10,0,0
Public Method,rx.plugins.RxJavaPluginsTest.testOnErrorWhenImplementedViaSubscribe.(Anon_1).onCompleted,,,,,,,,,,2,0,
Public Method,rx.plugins.RxJavaPluginsTest.testOnErrorWhenImplementedViaSubscribe.(Anon_1).onError,,,,,,,,,,2,0,
Public Method,rx.plugins.RxJavaPluginsTest.testOnErrorWhenImplementedViaSubscribe.(Anon_1).onNext,,,,,,,,,,2,0,
Public Method,rx.plugins.RxJavaPluginsTest.testOnErrorWhenNotImplemented,,,,,,,,,,12,0.08,
Public Class,rx.plugins.RxJavaSchedulersHook,2,0,18,6,83,0,0,,,20,2.55,1
Protected Constructor,rx.plugins.RxJavaSchedulersHook.RxJavaSchedulersHook,,,,,,,,,,2,0,
Public Method,rx.plugins.RxJavaSchedulersHook.getComputationScheduler,,,,,,,,,,3,2,
Public Static Method,rx.plugins.RxJavaSchedulersHook.getDefaultInstance,,,,,,,,,,3,0,
Public Method,rx.plugins.RxJavaSchedulersHook.getIOScheduler,,,,,,,,,,3,1.67,
Public Method,rx.plugins.RxJavaSchedulersHook.getNewThreadScheduler,,,,,,,,,,3,1.67,
Public Method,rx.plugins.RxJavaSchedulersHook.onSchedule,,,,,,,,,,3,2,
Package,rx.quasar,,,,194,,,9,8,,1044,0.47,11
Public Generic Class,rx.quasar.BlockingObservable,18,0,33,37,57,0,1,,,250,1.18,1
Private Constructor,rx.quasar.BlockingObservable.BlockingObservable,,,,,,,,,,3,0,
Private Static Generic Class,rx.quasar.BlockingObservable.LatestReceivePort,3,0,18,10,16,1,1,,,45,0,0
Public Constructor,rx.quasar.BlockingObservable.LatestReceivePort.LatestReceivePort,,,,,,,,,,4,0,
TypeVariable,rx.quasar.BlockingObservable.LatestReceivePort.V,0,0,0,0,0,0,0,,,0,0,0
Private Method,rx.quasar.BlockingObservable.LatestReceivePort.getValue,,,,,,,,,,13,0,
Public Method,rx.quasar.BlockingObservable.LatestReceivePort.isClosed,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservable.LatestReceivePort.receive,,,,,,,,,,8,0,
Public Method,rx.quasar.BlockingObservable.LatestReceivePort.receive,,,,,,,,,,8,0,
Public Method,rx.quasar.BlockingObservable.LatestReceivePort.tryReceive,,,,,,,,,,3,0,
Private Static Generic Class,rx.quasar.BlockingObservable.RecentReceivePort,2,0,17,7,60,1,1,,,28,0,0
Public Constructor,rx.quasar.BlockingObservable.RecentReceivePort.RecentReceivePort,,,,,,,,,,4,0,
TypeVariable,rx.quasar.BlockingObservable.RecentReceivePort.V,0,0,0,0,0,0,0,,,0,0,0
Private Method,rx.quasar.BlockingObservable.RecentReceivePort.getValue,,,,,,,,,,10,0,
Public Method,rx.quasar.BlockingObservable.RecentReceivePort.receive,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservable.RecentReceivePort.receive,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservable.RecentReceivePort.tryReceive,,,,,,,,,,3,0,
TypeVariable,rx.quasar.BlockingObservable.T,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.quasar.BlockingObservable.first,,,,,,,,,,3,3.33,
Public Method,rx.quasar.BlockingObservable.first,,,,,,,,,,3,4.67,
Public Method,rx.quasar.BlockingObservable.firstOrDefault,,,,,,,,,,3,3.67,
Public Method,rx.quasar.BlockingObservable.firstOrDefault,,,,,,,,,,3,4.33,
Public Method,rx.quasar.BlockingObservable.forEach,,,,,,,,,,45,0.78,
Class,rx.quasar.BlockingObservable.forEach.(Anon_1),6,0,15,3,0,0,0,,,16,0.88,0
Public Method,rx.quasar.BlockingObservable.forEach.(Anon_1).onCompleted,,,,,,,,,,4,0,
Public Method,rx.quasar.BlockingObservable.forEach.(Anon_1).onError,,,,,,,,,,5,1.6,
Public Method,rx.quasar.BlockingObservable.forEach.(Anon_1).onNext,,,,,,,,,,3,0,
Public Static Generic Method,rx.quasar.BlockingObservable.from,,,,,,,,,,3,1,
TypeVariable,rx.quasar.BlockingObservable.from.T,0,0,0,0,0,0,0,,,0,0,0
Public Method,rx.quasar.BlockingObservable.last,,,,,,,,,,3,4,
Public Method,rx.quasar.BlockingObservable.last,,,,,,,,,,3,5.33,
Public Method,rx.quasar.BlockingObservable.lastOrDefault,,,,,,,,,,3,4.33,
Public Method,rx.quasar.BlockingObservable.lastOrDefault,,,,,,,,,,3,5,
Public Method,rx.quasar.BlockingObservable.latest,,,,,,,,,,3,5.33,
Public Method,rx.quasar.BlockingObservable.mostRecent,,,,,,,,,,3,4.33,
Public Method,rx.quasar.BlockingObservable.next,,,,,,,,,,3,3,
Private Method,rx.quasar.BlockingObservable.protectivelyWrapAndSubscribe,,,,,,,,,,3,2.33,
Public Method,rx.quasar.BlockingObservable.single,,,,,,,,,,12,0.83,
Public Method,rx.quasar.BlockingObservable.single,,,,,,,,,,12,1.17,
Public Method,rx.quasar.BlockingObservable.singleOrDefault,,,,,,,,,,19,0.79,
Public Method,rx.quasar.BlockingObservable.singleOrDefault,,,,,,,,,,3,5.67,
Public Method,rx.quasar.BlockingObservable.toChannel,,,,,,,,,,3,2.33,
Public Method,rx.quasar.BlockingObservable.toFuture,,,,,,,,,,22,0.5,
Class,rx.quasar.BlockingObservable.toFuture.(Anon_2),3,0,12,0,0,0,1,,,19,0,0
Class,rx.quasar.BlockingObservable.toFuture.(Anon_2).(Anon_3),6,0,15,4,0,0,0,,,14,0,0
Public Method,rx.quasar.BlockingObservable.toFuture.(Anon_2).(Anon_3).onCompleted,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservable.toFuture.(Anon_2).(Anon_3).onError,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservable.toFuture.(Anon_2).(Anon_3).onNext,,,,,,,,,,4,0,
Public Class,rx.quasar.BlockingObservableTest,10,0,43,34,100,0,1,,,282,0.06,0
Private Static Class,rx.quasar.BlockingObservableTest.TestException,0,0,48,0,0,0,0,,,2,0,0
Public Method,rx.quasar.BlockingObservableTest.before,,,,,,,,,,3,0,
Public Method,rx.quasar.BlockingObservableTest.testFirst,,,,,,,,,,4,0,
Public Method,rx.quasar.BlockingObservableTest.testFirstOrDefault,,,,,,,,,,4,0,
Public Method,rx.quasar.BlockingObservableTest.testFirstOrDefaultWithEmpty,,,,,,,,,,4,0,
Public Method,rx.quasar.BlockingObservableTest.testFirstOrDefaultWithPredicate,,,,,,,,,,10,0,
