Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"breakpad_mac.h",0,0,0,6,8,10,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,23,6,5,5,0,10,0,3,,,3,4,4,0,0,,,,,,0,0,0,0,,,0,,,2.00,0,0,0,0
File,"breakpad_win.cc",2,15,2,114,529,151,3,3,3,1,19,2,15,2,,,,0,,,,,,30,,,,,,,,,,,,,,782,114,491,171,351,146,6,37,,,225,327,128,0,199,,,,,,12,12,13,7,,,4,,,0.30,88,88,98,52
File,"breakpad_win.h",0,0,0,7,10,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,22,7,4,4,0,7,0,6,,,2,3,3,0,0,,,,,,0,0,0,0,,,0,,,1.75,0,0,0,0
File,"browser_dialogs.h",0,0,0,6,16,7,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,26,6,9,9,0,7,0,7,,,4,6,6,0,0,,,,,,0,0,0,0,,,0,,,0.78,0,0,0,0
File,"capture_page_helper.cc",1,11,1,26,110,28,2,2,2,1,12,1,11,1,,,,0,,,,,,8,,,,,,,,,,,,,,160,26,94,31,58,28,0,16,,,35,54,23,0,31,,,,,,4,4,4,1,,,1,,,0.30,15,14,15,8
File,"capture_page_helper.h",0,0,0,22,44,27,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,91,22,38,34,0,27,0,6,,,21,27,27,0,0,,,,,,0,0,0,0,,,0,,,0.71,0,0,0,0
Class,"chrome::ChromeBreakpadClient",0,0,0,11,47,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,9,0,0,0,0,9,9,0,0,1,0,8,,59,11,14,11,0,1,23,10,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,0,0.07,0,0,0,0
File,"chrome_breakpad_client.cc",0,4,1,56,238,41,1,1,2,1,5,0,4,1,,,,0,,,,,,8,,,,,,,,,,,,,,332,24,36,16,15,9,230,54,,,10,21,12,0,9,,,,,,2,2,5,1,,,1,,,0.25,9,9,13,8
File,"chrome_breakpad_client.h",0,0,0,17,55,6,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,76,17,16,13,0,6,23,16,,,10,11,11,0,0,,,,,,0,0,0,0,,,0,,,0.38,0,0,0,0
File,"chrome_event_processing_window.h",0,5,0,7,14,13,1,1,1,1,5,0,5,0,,,,0,,,,,,1,,,,,,,,,,,,,,33,7,8,4,2,13,0,6,,,4,10,9,0,1,,,,,,1,1,1,1,,,0,,,1.63,1,1,1,1
File,"clear_on_exit_policy.cc",1,5,0,8,24,3,2,2,2,1,6,1,5,0,,,,0,,,,,,4,,,,,,,,,,,,,,35,8,20,11,8,3,0,4,,,6,11,7,0,4,,,,,,4,4,4,1,,,1,,,0.15,7,7,8,4
File,"clear_on_exit_policy.h",0,0,0,13,22,12,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,46,13,16,13,0,12,0,6,,,9,10,10,0,0,,,,,,0,0,0,0,,,0,,,0.75,0,0,0,0
File,"clipboard.cc",0,7,0,11,56,20,1,1,1,1,7,0,7,0,,,,0,,,,,,7,,,,,,,,,,,,,,86,11,50,18,25,20,0,6,,,18,29,11,0,18,,,,,,3,3,3,1,,,1,,,0.40,10,10,10,7
File,"clipboard.h",0,0,0,9,24,21,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,52,9,19,16,0,21,0,5,,,9,10,10,0,0,,,,,,0,0,0,0,,,0,,,1.11,0,0,0,0
File,"color_chooser_dialog.cc",0,7,0,13,63,6,1,1,1,1,7,0,7,0,,,,0,,,,,,8,,,,,,,,,,,,,,82,13,55,23,24,6,0,8,,,23,34,13,0,21,,,,,,3,3,3,1,,,1,,,0.11,10,10,11,8
File,"color_chooser_dialog.h",0,0,0,14,37,23,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,73,14,29,22,0,23,0,8,,,18,19,19,0,0,,,,,,0,0,0,0,,,0,,,0.79,0,0,0,0
File,"color_chooser_gtk.cc",0,9,0,22,106,7,2,2,2,1,9,0,9,0,,,,1,,,,,,9,,,,,,,,,,,,,,134,22,99,37,53,7,0,7,,,56,71,31,0,40,,,,,,2,2,2,1,,,1,,,0.07,14,14,14,9
File,"color_chooser_win.cc",0,5,0,18,64,11,2,2,2,1,5,0,5,0,,,,1,,,,,,8,,,,,,,,,,,,,,92,18,56,28,20,11,0,8,,,22,35,20,0,15,,,,,,3,3,3,1,,,1,,,0.20,12,12,12,8
File,"common_message_generator.h",0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,,,,,,,,,,,,,,2,0,0,0,0,0,0,2,,,0,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
Function,"content::GetCurrentRenderView",,,,2,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,12,4,10,1,0,0,5,3,8,10,3,0,7,3,3,3,3,2,,,,,2,,1,2,,0.08,,,,
Function,"content::GetDevToolsPathAsURL",,,,0,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,10,4,6,0,4,2,5,2,5,6,2,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"content::InstallProtocolHandlers",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,4,8,0,0,0,7,2,5,6,1,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Class,"content::NWCookieMonsterDelegate",0,5,0,4,28,1,1,1,1,1,5,0,5,0,1,6,0,,0,0,,,,,4,1,1,0,0,4,4,0,0,2,0,2,,33,4,28,14,8,1,0,0,,,,8,6,0,2,,,,,,1,1,1,1,,1,,,50,0.04,4,4,4,4
Explicit Public Function,"content::NWCookieMonsterDelegate::NWCookieMonsterDelegate",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,2,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"content::NWCookieMonsterDelegate::OnCookieChanged",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,4,4,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"content::NWCookieMonsterDelegate::OnCookieChangedAsyncHelper",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,10,5,4,0,0,0,2,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Virtual Function,"content::NWCookieMonsterDelegate::~NWCookieMonsterDelegate",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::Shell",0,1,0,29,130,26,1,1,1,1,1,0,1,0,3,16,0,,7,3,,,,,57,13,12,0,0,64,65,6,0,2,18,32,,181,29,116,110,16,26,6,8,,,,80,68,0,12,,,,,,1,1,1,1,,1,,,98,0.22,12,12,12,12
Public Function,"content::Shell::devToolsOpen",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::exit_code",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::force_close",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::is_devtools",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::nodejs",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::set_exit_code",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::set_force_close",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::set_id",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::Shell::web_contents",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::Shell::window",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Function,"content::Shell::windows",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellAccessTokenStore",0,0,0,6,17,1,0,0,0,0,0,0,0,0,1,3,0,,0,0,,,,,7,2,2,0,0,7,7,0,0,6,0,1,,24,6,17,14,0,1,0,0,,,,9,9,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellBrowserContext",0,1,0,10,68,7,1,1,1,1,1,0,1,0,1,9,0,,0,0,,,,,25,9,9,0,0,25,27,2,0,2,0,23,,84,10,68,65,2,7,0,0,,,,37,35,0,2,,,,,,1,1,1,1,,1,,,99,0.10,2,2,2,2
Public Function,"content::ShellBrowserContext::pinning_renderer",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserContext::set_pinning_renderer",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellBrowserMainParts",0,1,0,12,35,5,1,1,1,1,1,0,1,0,1,8,0,,0,0,,,,,19,9,9,0,0,19,19,0,0,2,0,17,,52,12,35,30,4,5,0,0,,,,32,28,0,4,,,,,,1,1,1,1,,1,,,97,0.14,4,4,4,4
Public Function,"content::ShellBrowserMainParts::browser_context",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::devtools_delegate",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::off_the_record_browser_context",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellBrowserMainParts::package",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellContentBrowserClient",0,3,0,3,75,1,1,1,1,1,3,0,3,0,1,19,0,,0,0,,,,,28,3,3,0,0,28,29,0,0,2,0,26,,79,3,69,62,2,1,4,2,,,,33,31,0,2,,,,,,1,1,1,1,,1,,,97,0.01,2,2,2,2
Public Function,"content::ShellContentBrowserClient::resource_dispatcher_host_delegate",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"content::ShellContentBrowserClient::shell_browser_main_parts",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellContentClient",0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,6,0,,0,0,,,,,8,0,0,0,0,8,8,5,0,0,0,8,,17,1,16,14,0,0,0,0,,,,8,8,0,0,,,,,,0,0,0,0,,1,,,0,0.00,0,0,0,0
Class,"content::ShellContentRendererClient",0,0,0,8,29,1,0,0,0,0,0,0,0,0,1,5,0,,1,0,,,,,10,5,5,0,0,11,11,0,0,4,0,7,,38,8,29,26,0,1,0,0,,,,16,16,0,0,,,,,,0,0,0,0,,1,,,100,0.03,0,0,0,0
Class,"content::ShellDevToolsDelegate",0,3,0,5,22,2,1,1,1,1,3,0,3,0,1,5,0,,0,0,,,,,12,2,2,0,0,12,12,0,0,1,0,11,,29,5,22,17,1,2,0,0,,,,15,14,0,1,,,,,,1,1,1,1,,1,,,95,0.09,1,1,1,1
Public Function,"content::ShellDevToolsDelegate::devtools_http_handler",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellDevToolsFrontend",0,1,0,7,18,3,1,1,1,1,1,0,1,0,2,5,0,,0,0,,,,,10,3,3,0,0,10,11,1,0,5,0,5,,28,7,18,14,1,3,0,0,,,,14,13,0,1,,,,,,1,1,1,1,,1,,,96,0.17,2,2,2,2
Private Virtual Function,"content::ShellDevToolsFrontend::DispatchOnEmbedder",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"content::ShellDevToolsFrontend::frontend_shell",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellDownloadManagerDelegate",0,0,0,9,31,2,0,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,10,3,3,0,0,10,10,0,0,4,1,5,,42,9,31,25,0,2,0,0,,,,14,14,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellJavaScriptDialog",0,23,0,5,122,3,4,3,4,1,23,0,23,0,0,5,0,,0,0,,,,,6,6,2,0,0,6,6,0,0,1,0,5,,128,5,108,43,59,2,10,4,,,,58,14,0,44,,,,,,10,7,10,4,,0,,,63,0.02,16,13,16,7
Public Function,"content::ShellJavaScriptDialog::Cancel",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"content::ShellJavaScriptDialog::DialogProc",,,,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,61,0,61,15,46,0,0,0,16,13,30,41,7,0,34,10,7,10,4,10,,,,,9,,3,9,,0.00,,,,
Public Function,"content::ShellJavaScriptDialog::ShellJavaScriptDialog",,,,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,1,24,13,10,1,0,0,11,3,6,8,1,0,7,3,3,3,1,2,,,,,0,,1,0,,0.04,,,,
Public Function,"content::ShellJavaScriptDialog::~ShellJavaScriptDialog",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellJavaScriptDialogCreator",0,4,0,8,34,5,1,1,1,1,4,0,4,0,1,4,0,,0,0,,,,,9,1,1,0,0,9,9,0,0,1,0,8,,47,8,30,25,1,4,2,3,,,,11,10,0,1,,,,,,1,1,1,1,,1,,,88,0.13,1,1,1,1
Public Function,"content::ShellJavaScriptDialogCreator::set_dialog_request_callback",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellLoginDialog",0,0,0,12,49,27,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,11,4,2,2,0,11,11,0,0,5,2,4,,87,11,23,19,0,24,22,7,,,,15,15,0,0,,,,,,0,0,0,0,,1,,,100,1.04,0,0,0,0
Class,"content::ShellMainDelegate",0,0,0,4,21,1,0,0,0,0,0,0,0,0,1,4,0,,1,0,,,,,8,3,3,0,0,9,9,0,0,1,0,8,,26,4,18,15,0,1,1,2,,,,12,12,0,0,,,,,,0,0,0,0,,1,,,100,0.06,0,0,0,0
Class,"content::ShellNetworkDelegate",0,0,0,2,48,1,0,0,0,0,0,0,0,0,1,5,0,,0,0,,,,,19,0,0,0,0,19,19,2,0,17,0,2,,51,2,48,45,0,1,0,0,,,,19,19,0,0,,,,,,0,0,0,0,,1,,,0,0.02,0,0,0,0
Class,"content::ShellQuotaPermissionContext",0,0,0,3,14,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,4,0,0,0,0,4,4,0,0,2,0,2,,18,3,14,11,0,1,0,0,,,,4,4,0,0,,,,,,0,0,0,0,,1,,,0,0.07,0,0,0,0
Class,"content::ShellRenderProcessObserver",0,0,0,3,14,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,9,1,1,0,0,9,9,0,0,4,0,5,,18,3,14,11,0,1,0,0,,,,10,10,0,0,,,,,,0,0,0,0,,1,,,100,0.07,0,0,0,0
Class,"content::ShellResourceContext",0,0,0,3,10,1,0,0,0,0,0,0,0,0,1,2,0,,0,0,,,,,5,1,1,0,0,5,5,0,0,3,0,2,,14,3,10,7,0,1,0,0,,,,6,6,0,0,,,,,,0,0,0,0,,1,,,100,0.10,0,0,0,0
Class,"content::ShellResourceDispatcherHostDelegate",0,4,0,4,18,2,1,1,1,1,4,0,4,0,1,2,0,,0,0,,,,,6,1,1,0,0,6,6,0,0,1,0,5,,24,4,18,12,1,2,0,0,,,,8,7,0,1,,,,,,1,1,1,1,,1,,,83,0.11,1,1,1,1
Public Function,"content::ShellResourceDispatcherHostDelegate::set_login_request_callback",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"content::ShellURLRequestContextGetter",0,0,0,8,42,2,0,0,0,0,0,0,0,0,1,5,0,,0,0,,,,,7,18,18,0,0,7,7,1,0,1,2,4,,52,8,42,38,0,2,0,0,,,,25,25,0,0,,,,,,0,0,0,0,,1,,,100,0.05,0,0,0,0
Class,"content::Target",0,3,0,2,53,0,1,1,1,1,3,0,3,0,1,3,0,,0,0,,,,,12,6,6,0,0,12,12,11,0,0,0,12,,55,2,53,25,28,0,0,0,,,,45,21,0,24,,,,,,3,3,3,3,,1,,,80,0.00,15,15,15,14
Public Virtual Const Function,"content::Target::Activate",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,3,8,0,0,0,5,3,6,8,2,0,6,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Virtual Const Function,"content::Target::Close",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,2,5,0,0,0,3,2,4,5,1,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetAgentHost",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetDescription",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetFaviconUrl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetId",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetLastActivityTime",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetTitle",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetType",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::GetUrl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Const Function,"content::Target::IsAttached",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Explicit Public Function,"content::Target::Target",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,1,6,0,0,0,13,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"crash_handler_host_linux.cc",1,11,2,78,382,72,2,2,2,1,14,1,10,2,,,,0,,,,,,31,,,,,,,,,,,,,,530,77,315,96,224,70,26,46,,,164,216,74,0,142,,,,,,15,15,18,10,,,4,,,0.22,48,48,51,40
File,"crash_handler_host_linux.h",0,3,0,43,98,28,1,1,1,1,3,0,3,0,,,,6,,,,,,1,,,,,,,,,,,,,,168,43,87,65,2,28,1,10,,,58,61,60,0,1,,,,,,1,1,1,1,,,0,,,0.32,1,1,1,1
File,"dispatcher.cc",2,13,0,47,192,26,3,3,3,2,15,2,13,0,,,,0,,,,,,13,,,,,,,,,,,,,,263,47,169,61,131,26,2,23,,,97,133,48,0,85,,,,,,12,12,13,6,,,1,,,0.15,35,35,40,27
File,"dispatcher.h",0,0,0,15,42,22,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,77,15,35,32,0,22,0,7,,,18,22,22,0,0,,,,,,0,0,0,0,,,0,,,0.63,0,0,0,0
File,"dispatcher_bindings.cc",2,21,0,72,446,38,3,3,4,3,23,2,20,0,,,,0,,,,,,20,,,,,,,,,,,,,,552,72,408,124,298,38,8,30,,,197,270,93,0,177,,,,,,17,17,17,17,,,2,,,0.09,68,68,74,62
File,"dispatcher_bindings.h",0,0,0,13,40,27,0,0,0,0,0,0,0,0,,,,1,,,,,,0,,,,,,,,,,,,,,78,13,29,26,0,27,3,8,,,19,20,20,0,0,,,,,,0,0,0,0,,,0,,,0.93,0,0,0,0
File,"dispatcher_host.cc",1,11,0,42,260,23,2,2,2,1,12,1,11,0,,,,0,,,,,,21,,,,,,,,,,,,,,324,42,239,77,153,23,0,21,,,88,136,43,0,93,,,,,,8,8,9,3,,,2,,,0.10,45,45,46,23
File,"dispatcher_host.h",0,3,0,25,80,27,1,1,1,1,3,0,3,0,,,,1,,,,,,2,,,,,,,,,,,,,,130,25,71,64,2,27,0,9,,,36,42,40,0,2,,,,,,1,1,1,1,,,0,,,0.38,2,2,2,2
Function,"document",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
File,"file_select_helper.cc",1,12,2,68,343,77,2,2,3,1,15,1,12,2,,,,0,,,,,,26,,,,,,,,,,,,,,486,68,316,96,192,77,2,25,,,137,204,61,0,143,,,,,,12,12,15,5,,,3,,,0.24,59,55,66,34
File,"file_select_helper.h",0,2,0,30,101,52,1,1,1,1,2,0,2,0,,,,2,,,,,,2,,,,,,,,,,,,,,182,30,89,79,0,52,0,12,,,45,50,50,0,0,,,,,,1,1,1,1,,,0,,,0.58,2,2,2,2
File,"global_shortcut_listener.cc",1,10,2,22,85,32,3,3,3,1,12,1,10,2,,,,0,,,,,,8,,,,,,,,,,,,,,137,22,81,14,52,32,0,4,,,37,61,10,0,51,,,,,,5,5,5,4,,,2,,,0.40,22,22,22,13
File,"global_shortcut_listener.h",0,0,0,21,40,56,0,0,0,0,0,0,0,0,,,,2,,,,,,0,,,,,,,,,,,,,,115,21,34,28,5,56,0,6,,,21,23,23,0,0,,,,,,0,0,0,0,,,0,,,1.65,0,0,0,0
